account_id,member_id,service_address,service_city,service_state,start_date,end_date,billing_status_cd
300926,100805,86775 Jordan Turnpike,Kevinland,FL,2026-01-04,,ACTIVE
300927,101384,52370 Johnson Isle,West Patrick,TN,2023-04-09,,ACTIVE
300928,100067,5623 Erika Village,West Roger,NC,2023-04-05,,ACTIVE
300929,100402,4945 Zachary Station,New Kellymouth,NC,2018-02-01,,ACTIVE
300930,100073,842 Frank Street,Port Brianshire,NC,2020-08-28,,ACTIVE
300931,101453,6274 Hunt Groves Suite 773,South Amanda,NC,2021-11-13,,ACTIVE
300932,100957,87426 Matthew Unions,New Kathleenview,NC,2024-11-29,,ACTIVE
300933,100627,5602 Nathan Point,South Jerrystad,VA,2023-06-13,,ACTIVE
300934,100534,01822 Boone Pike Apt. 515,Martinezshire,NC,2023-09-21,,ACTIVE
300935,100934,01737 Stephen Roads,Port Jessica,VA,2024-12-18,,ACTIVE
300936,101874,153 Melissa Keys Suite 941,East Teresa,NC,2023-01-26,,ACTIVE
300937,100964,5626 King Corners Suite 519,Keithmouth,NC,2025-07-12,,ACTIVE
300938,100082,93456 Harris Circle Apt. 211,Floresland,NC,2022-01-21,,ACTIVE
300939,100661,872 Jeffrey Cliffs,Melissachester,NC,2021-03-03,,ACTIVE
300940,100426,526 Joseph Unions Suite 522,Ericmouth,TN,2024-10-10,,ACTIVE
300941,101687,49146 Gibbs Court,Buckleyside,GA,2021-05-15,,ACTIVE
300942,100851,7455 Peter Locks,South Joseph,VA,2020-04-13,,ACTIVE
300943,100992,5876 Lisa Ranch Apt. 239,Bethbury,NC,2025-01-12,,ACTIVE
300944,101390,91479 Robert Alley,North Tiffanyfurt,NC,2020-04-30,,ACTIVE
300945,100185,760 Chavez Brook,East Justinport,NC,2022-10-12,2024-06-23,CLOSED
300946,100968,8898 Edward Key,East Donna,GA,2025-04-28,,ACTIVE
300947,100852,7939 Chelsea Plaza Suite 803,Barberfort,VA,2024-05-03,,ACTIVE
300948,101566,9726 Lori Mill,Port Kevinbury,NC,2024-08-07,,ACTIVE
300949,101795,621 Elizabeth Route,Christianhaven,NC,2022-07-05,,ACTIVE
300950,101936,254 Anderson Run,Lake Michaelchester,SC,2021-01-28,,ACTIVE
300951,101453,67712 Thomas Parkway,Harryport,VA,2025-08-22,,ACTIVE
300952,100940,75643 Alexander Way,South Manuelfurt,GA,2019-11-20,,ACTIVE
300953,101664,095 Mark Lodge Suite 626,North Josephland,SC,2022-04-21,,ACTIVE
300954,100668,4738 Davis Canyon Suite 579,Timothychester,SC,2024-08-11,,ACTIVE
300955,101758,637 Albert Walks Suite 566,Dickersonview,TN,2021-07-16,,ACTIVE
300956,101754,44151 Simon Motorway Suite 092,North Rickville,SC,2022-06-19,,ACTIVE
300957,101751,2461 Jonathan Village,Kathleenstad,TN,2024-07-26,,ACTIVE
300958,100812,41816 David Brook,South Williamville,NC,2019-12-24,,ACTIVE
300959,101053,38451 Stephen Cape,Desireeport,VA,2021-07-23,2023-06-18,CLOSED
300960,100478,902 Nancy Fields Suite 100,Elainemouth,NC,2025-11-11,,ACTIVE
300961,101717,708 Watson Stream Suite 921,Garciamouth,GA,2024-01-27,,ACTIVE
300962,100290,438 Megan Lodge,Sosaland,TN,2021-03-17,,ACTIVE
300963,101489,533 Sandra Station,Walterburgh,NC,2024-12-04,,ACTIVE
300964,100908,4298 Walker Freeway Apt. 212,South Stacey,NC,2022-12-17,,ACTIVE
300965,101992,96041 Smith Stream Suite 014,Codymouth,SC,2023-01-12,2023-06-24,CLOSED
300966,101901,736 Floyd View Suite 761,Robinchester,NC,2023-04-19,,ACTIVE
300967,100911,662 Emily Forge Suite 254,West Ryanbury,NC,2019-05-04,2020-12-30,CLOSED
300968,100359,613 Bates Cape Apt. 006,Tylerfurt,SC,2023-02-28,,ACTIVE
300969,100524,1857 Woods Plains Apt. 221,East Michael,GA,2021-02-05,2022-12-05,CLOSED
300970,101235,9089 Yang Course Apt. 338,Ryanbury,NC,2021-06-03,,ACTIVE
300971,100552,96533 Harris Knolls,Gibsonmouth,GA,2021-07-14,,ACTIVE
300972,100370,544 Ewing Road Apt. 380,Lake Michaelton,NC,2023-02-21,,ACTIVE
300973,101941,8145 Thomas Tunnel,Brownview,FL,2022-03-19,,ACTIVE
300974,101432,7015 Day Dale,New Nancyborough,SC,2023-10-05,,ACTIVE
300975,101532,6118 Jorge Street Apt. 518,Dakotaborough,NC,2021-07-14,,ACTIVE
300976,101804,856 Julie Loaf Suite 433,Pattonton,NC,2025-02-23,,ACTIVE
300977,100840,1894 David Field Apt. 454,Adamshaven,NC,2022-10-17,,ACTIVE
300978,101578,03028 Terri Overpass,Port Brian,TN,2025-03-29,2026-06-30,CLOSED
300979,100515,8299 Cynthia Manors Suite 896,Holmesstad,SC,2021-06-30,,ACTIVE
300980,101304,0987 Chaney Ville Suite 990,North Markside,NC,2022-05-12,,ACTIVE
300981,100057,2207 Rice View,Brennanstad,SC,2023-06-24,,ACTIVE
300982,101916,969 Jackson Burg Apt. 828,Alexanderchester,TN,2022-10-17,,ACTIVE
300983,101600,02911 Johnson Estate,Williamsshire,SC,2021-04-21,,ACTIVE
300984,100553,974 Jean Skyway,Julieside,TN,2025-02-04,,ACTIVE
300985,101027,5031 Michael Vista Suite 675,West Randallmouth,NC,2019-09-27,,ACTIVE
300986,101872,2939 Boyd Village Suite 580,Rhodesport,FL,2019-09-23,,ACTIVE
300987,100464,573 Payne Walks Apt. 030,Lake Ian,SC,2019-01-29,,ACTIVE
300988,100333,38434 Morgan Track Apt. 176,West Danny,TN,2025-09-14,,ACTIVE
300989,100320,33311 Burns Square,Aaronland,NC,2023-06-01,,ACTIVE
300990,100759,61913 Wallace Fort Suite 341,North Mark,NC,2022-01-09,2025-08-06,CLOSED
300991,101543,0861 Kimberly Track,North Evelynstad,NC,2024-10-27,,ACTIVE
300992,101806,970 Hughes Glens,Port Kathleentown,GA,2025-09-09,,ACTIVE
300993,100673,10395 Aguilar Junctions Apt. 455,Wangmouth,NC,2025-10-21,,ACTIVE
300994,101585,14484 Morales Spring,Port Jackie,NC,2023-10-13,,ACTIVE
300995,100760,04272 Ross Fords Suite 581,South Christine,NC,2018-12-13,,ACTIVE
300996,100392,536 Bruce Drive,Jerryfurt,TN,2024-08-30,,ACTIVE
300997,101606,5204 Miller Circle Apt. 907,Knightberg,GA,2024-01-14,,ACTIVE
300998,100789,733 Samuel Road Apt. 318,Port Kendra,NC,2024-02-20,,ACTIVE
300999,100484,54255 Cindy Mission Suite 622,North Kevinview,NC,2022-03-03,,ACTIVE
301000,101278,61917 Marcus Neck Apt. 747,New Diane,NC,2024-02-13,2026-06-30,CLOSED
301001,101265,5413 Meyer Spring,Lake Patrickton,NC,2025-05-07,,ACTIVE
301002,100477,4706 Robert Rue,North Davidhaven,VA,2024-04-17,,ACTIVE
301003,100588,354 Warren Spring Suite 940,Leslieside,FL,2018-04-23,,ACTIVE
301004,101758,92573 Dunn Crossing,Mcgrathborough,NC,2020-12-24,,ACTIVE
301005,101044,0906 Francisco Bridge Suite 467,Port Edwardville,SC,2021-12-04,,ACTIVE
301006,100004,561 Melissa Glen,Port Debra,SC,2018-02-10,,ACTIVE
301007,101262,806 Steven Expressway Apt. 129,Lake Chris,GA,2022-09-05,,ACTIVE
301008,100040,86007 Davis Mission,Freyville,SC,2020-07-14,,ACTIVE
301009,100397,64516 Byrd Village,Morrisville,GA,2025-01-22,2025-08-06,CLOSED
301010,101398,27909 Stephens Lights Apt. 416,Deanside,TN,2024-02-03,,ACTIVE
301011,100959,6520 Marie Isle Apt. 603,South Nicholeville,VA,2019-08-16,2019-12-08,CLOSED
301012,100790,329 Catherine Throughway Apt. 381,West Craig,NC,2023-09-16,2026-06-30,CLOSED
301013,101792,755 Victor Common,Pamelahaven,SC,2021-05-31,,ACTIVE
301014,101028,185 Brad Ports,Amymouth,FL,2020-03-03,,ACTIVE
301015,100872,176 Howard Turnpike,West Steven,SC,2025-07-16,,ACTIVE
301016,101183,81777 Foster Islands,Shawmouth,SC,2025-12-22,,ACTIVE
301017,101380,999 Rogers Knolls,New Jacob,VA,2023-08-15,,ACTIVE
301018,100657,7599 Jill Corners Suite 712,Mathewsview,NC,2022-07-29,2024-09-07,CLOSED
301019,101485,1778 Coleman Road,West Samuelville,VA,2018-03-15,2021-10-23,CLOSED
301020,100334,581 Jose Cape,Moniqueton,SC,2022-11-18,2023-04-09,CLOSED
301021,101436,3578 Thomas Corners Suite 498,Port Victorfort,SC,2019-07-05,,ACTIVE
301022,101528,40179 Christopher Ramp Apt. 018,Sandratown,VA,2025-07-17,,ACTIVE
301023,101492,40696 Jackson Hollow,East Brianview,NC,2024-11-03,,ACTIVE
301024,101442,6221 Dixon Forge,Ericstad,VA,2022-06-27,,CLOSED
301025,100830,336 Ethan Fork Suite 477,North Robert,TN,2025-02-16,,CLOSED
301026,101124,835 Scott Canyon Apt. 600,Amandashire,SC,2021-05-30,,ACTIVE
301027,100108,10007 Miller Alley,East Savannah,NC,2020-11-17,2024-12-20,CLOSED
301028,101356,266 Matthew Ports,West Clinton,SC,2024-05-23,,ACTIVE
301029,101230,43941 David Green Suite 881,Dustinside,GA,2025-05-05,,ACTIVE
301030,101276,6967 Williams Ramp,North Elizabeth,GA,2022-05-16,2026-03-05,CLOSED
301031,100691,801 Joseph Views,Mooreside,GA,2024-11-21,,ACTIVE
301032,101167,642 Adam Lake,South Laura,FL,2025-03-27,,ACTIVE
301033,101964,103 Richard Camp Suite 108,Port Johnhaven,SC,2019-04-20,,ACTIVE
301034,101737,5311 Allen Neck,Port Angela,NC,2022-02-24,,ACTIVE
301035,100511,15329 Mcguire Light Suite 972,New Teresaburgh,SC,2024-08-10,,ACTIVE
301036,101204,310 Casey Loaf,Morganborough,VA,2020-04-26,2021-03-12,CLOSED
301037,101727,186 Virginia Drive,Kevinberg,NC,2021-11-29,2022-02-11,CLOSED
301038,100319,69349 Walker Summit Suite 601,Davidsonberg,NC,2025-03-04,,ACTIVE
301039,100460,52506 Vincent Course Apt. 265,Rodriguezport,SC,2025-09-30,,ACTIVE
301040,100661,0569 Calvin Streets Apt. 263,Gonzalesshire,NC,2023-02-18,,ACTIVE
301041,100246,0422 Wendy Station,Mooremouth,VA,2020-11-25,,ACTIVE
301042,100153,2725 Sanchez Corners,North Codybury,FL,2018-07-18,,ACTIVE
301043,100242,2239 Shane Common,Port Michaelview,GA,2025-09-30,,ACTIVE
301044,100255,502 Crystal Forest Suite 322,Lovetown,SC,2025-11-19,2026-06-30,CLOSED
301045,100685,8781 David Circles Suite 012,East Vincenttown,NC,2023-06-25,,ACTIVE
301046,101659,7554 Justin Crest Suite 716,Phillipview,VA,2020-11-19,2022-01-15,CLOSED
301047,100748,13043 Owens Circles Apt. 269,Russellton,NC,2025-07-22,,ACTIVE
301048,101689,63444 Robinson Rue,West Shawn,SC,2022-08-13,,ACTIVE
301049,100011,104 Dixon Brooks,Pattersonchester,VA,2022-09-11,2026-04-01,CLOSED
301050,101436,0868 Fox Way,Kathleenstad,NC,2019-10-28,,ACTIVE
301051,101718,05277 Kim Shoal Apt. 738,Glendatown,NC,2021-02-17,,ACTIVE
301052,100121,44368 Michael Track Apt. 049,Mannport,NC,2021-07-11,,ACTIVE
301053,100207,3519 Branch Isle,South Sarahmouth,NC,2024-01-27,,ACTIVE
301054,101386,70841 Roger Walks Suite 976,Morsestad,TN,2021-04-08,,ACTIVE
301055,100957,63861 Jennifer Gateway,Walshtown,NC,2021-09-18,,ACTIVE
301056,101878,906 Price Mill Suite 815,Ryanside,NC,2021-11-29,,ACTIVE
301057,101501,90011 Lindsey Club,Perezville,SC,2024-10-15,,ACTIVE
301058,101017,4025 Clark Valleys,East Heather,NC,2022-08-28,,ACTIVE
301059,101093,062 Chan Light Apt. 487,Lake Erin,VA,2020-08-18,,ACTIVE
301060,101529,22890 Phillips Gateway Apt. 164,Francisborough,NC,2025-05-20,,ACTIVE
301061,100156,0979 Linda Passage Apt. 617,Kevinborough,NC,2020-12-04,,ACTIVE
301062,101568,231 Ryan Glen,Juliemouth,TN,2018-09-11,,ACTIVE
301063,100838,06058 Maria Vista,Lake Richardburgh,NC,2018-12-21,,ACTIVE
301064,100375,6391 Bruce Haven,Tristanland,NC,2020-11-20,,ACTIVE
301065,101040,058 Hailey Terrace,New Jonathanshire,NC,2024-04-10,,ACTIVE
301066,101723,20431 Susan Orchard Suite 539,New Richard,NC,2023-06-14,,ACTIVE
301067,101150,55161 Green Plain Apt. 515,Webbhaven,NC,2024-03-22,,ACTIVE
301068,100799,44643 Miller Hills Suite 456,North Rebecca,NC,2020-03-02,,ACTIVE
301069,100687,00859 Hoffman Mountain,New Rhonda,SC,2022-03-19,,ACTIVE
301070,100921,90061 Kimberly Freeway Apt. 672,Lake Dana,SC,2022-06-10,,ACTIVE
301071,101808,2746 Armstrong Trail,Richtown,VA,2020-12-10,,ACTIVE
301072,100565,38952 Gordon Inlet,East Michellestad,VA,2022-12-11,,ACTIVE
301073,100934,3057 Heather Branch Suite 601,Gravesbury,NC,2023-12-01,,ACTIVE
301074,100598,46803 John Port Suite 800,New Tina,NC,2021-12-19,,ACTIVE
301075,101459,3469 Daniel Track Apt. 979,Ronaldshire,FL,2021-07-29,,ACTIVE
301076,100086,777 Kent Ridge,Tylerville,FL,2019-04-26,2019-08-24,CLOSED
301077,101580,69953 Reyes Field,Bryanfurt,VA,2020-08-03,,ACTIVE
301078,101783,42168 Nicole Walks,East Alexisstad,NC,2018-10-02,,ACTIVE
301079,101989,22644 Mitchell Cove,Russellburgh,SC,2020-06-19,,ACTIVE
301080,100628,49091 Reynolds Vista Apt. 821,Victoriashire,NC,2019-04-15,,ACTIVE
301081,100050,13111 Bonnie Trace,Port Robertborough,NC,2019-12-06,,ACTIVE
301082,100006,21193 Taylor Springs Suite 511,New Katherinechester,SC,2019-08-09,2021-07-14,CLOSED
301083,100727,2817 Christopher Plain,Lake Peter,NC,2020-06-20,,ACTIVE
301084,100725,7985 Coleman Mall Suite 897,Brianview,SC,2018-04-06,,ACTIVE
301085,101979,66943 Jennifer Harbors Apt. 523,Lake Jeremy,SC,2023-07-01,,ACTIVE
301086,100366,80505 Hill Court,Haynesfurt,NC,2018-08-02,2020-03-20,CLOSED
301087,101807,511 Ronald Ranch,Joannafort,NC,2023-12-22,,ACTIVE
301088,100872,6991 Davis Extension Suite 860,Amyland,NC,2023-07-27,,ACTIVE
301089,100702,968 Gonzales Pike,West Taylor,NC,2021-07-21,,ACTIVE
301090,101843,5374 Robert Hill,Clarkborough,SC,2020-10-10,,ACTIVE
301091,101551,7809 Serrano Ford,East Christopher,SC,2018-09-03,,ACTIVE
301092,101289,0599 Shelby Cliff Apt. 168,Lake Brendafort,NC,2021-12-28,2023-01-24,CLOSED
301093,100709,76787 Catherine Isle Suite 995,Amandafort,NC,2021-08-04,,ACTIVE
301094,101542,6265 Burnett Coves Suite 749,Lake Nancy,VA,2020-03-09,,ACTIVE
301095,100523,352 Beth Trail,Isaacburgh,GA,2018-02-04,,ACTIVE
301096,101195,687 Hanson Crossing,Lake Robertport,TN,2025-01-14,,ACTIVE
301097,100943,8102 Angela Well Apt. 530,Estesbury,NC,2019-05-16,,ACTIVE
301098,101644,2794 David Hill Suite 525,Mendezshire,NC,2019-06-03,,ACTIVE
301099,101419,245 Andersen Plains Suite 948,Natashaside,NC,2025-01-16,,ACTIVE
301100,101601,9772 Ronald Orchard Apt. 440,Martinborough,SC,2023-07-05,,ACTIVE
301101,101081,4085 Brooks Turnpike Apt. 110,New Seth,NC,2022-10-23,2026-05-04,CLOSED
301102,101517,337 Julie Keys,Andrewland,NC,2022-05-22,2022-11-20,CLOSED
301103,101171,70144 Lynch Station,Smithside,SC,2025-07-09,,ACTIVE
301104,100273,7148 Thompson Falls,Chunghaven,TN,2018-03-28,,ACTIVE
301105,101812,2227 Douglas Parkways,Sheribury,NC,2023-05-03,,ACTIVE
301106,100075,062 Contreras Centers Suite 920,Austinport,SC,2021-12-09,2022-07-14,CLOSED
301107,101534,35028 Emily Dale Suite 313,Wallchester,FL,2018-01-10,,ACTIVE
301108,101471,92872 Bennett Inlet,West Matthew,SC,2021-09-20,,ACTIVE
301109,101967,200 Perez Burg Suite 432,Fryeport,NC,2020-12-08,,ACTIVE
301110,101142,6509 Stacey Plaza Apt. 421,East Melissa,NC,2018-08-15,,ACTIVE
301111,100501,1363 Amy Manors,Port Cynthiahaven,NC,2024-10-20,,ACTIVE
301112,100675,05733 Kyle Fort Suite 495,Marcoville,SC,2019-12-01,,ACTIVE
301113,101808,55828 Caldwell Junctions,Hendricksport,SC,2020-02-17,,ACTIVE
301114,100137,5144 Norton Bypass Apt. 351,Andersonview,NC,2024-06-13,,ACTIVE
301115,100120,422 Wilson Villages Apt. 631,Vegafurt,GA,2019-09-23,,ACTIVE
301116,100249,8490 Crystal Corners Suite 125,North Brent,VA,2021-03-13,,ACTIVE
301117,101891,7349 Gomez Lodge Apt. 472,Taraton,NC,2019-05-17,,ACTIVE
301118,100555,2529 Ortega Cliff,North Kelly,NC,2024-06-13,,ACTIVE
301119,101782,720 Mary Drives Suite 372,Ericburgh,FL,2020-10-12,,ACTIVE
301120,100562,99408 Thompson Cape,East Natasha,VA,2023-07-17,,ACTIVE
301121,101654,8484 Kathryn Centers Apt. 248,Taylorville,SC,2020-12-22,2021-11-18,CLOSED
301122,100264,665 Paul Island Apt. 026,North Andrea,VA,2018-02-08,,ACTIVE
301123,100524,955 Troy Mountains Apt. 246,Cooperbury,NC,2025-06-16,,ACTIVE
301124,101201,028 Paula Prairie,East Patricia,NC,2023-06-08,,ACTIVE
301125,100094,604 Anthony Street Apt. 750,Paynebury,NC,2019-04-18,,ACTIVE
301126,100104,6989 Weaver Lock,Port Christopher,NC,2018-07-14,,ACTIVE
301127,100735,6047 Kimberly Inlet Suite 187,Danielburgh,TN,2019-07-16,,ACTIVE
301128,101230,420 Mark Grove Suite 245,East Collin,GA,2025-01-30,,ACTIVE
301129,100149,495 Richard Island Apt. 696,West Julian,NC,2022-01-26,,ACTIVE
301130,101201,259 Thomas View Apt. 277,Taylorview,NC,2022-12-14,,ACTIVE
301131,101004,071 Adams Circle Apt. 042,Lake Katrinaberg,SC,2024-04-26,,ACTIVE
301132,101214,21557 Kelly Center,Solomonport,VA,2019-05-09,,ACTIVE
301133,101831,72897 Rush Roads Suite 055,East Nicolestad,NC,2024-03-05,,ACTIVE
301134,101158,30093 Morse Turnpike,North Tammieshire,NC,2023-10-01,,ACTIVE
301135,101785,8903 Delgado Islands Apt. 184,Robertland,GA,2018-08-11,2021-01-09,CLOSED
301136,101861,0436 Katherine Shore,West Cathy,NC,2024-01-23,,ACTIVE
301137,101821,7282 Dennis Circles,Kennedyberg,VA,2022-06-13,,ACTIVE
301138,100693,635 Diaz Pine,Emilyview,VA,2023-07-06,,ACTIVE
301139,100786,7885 Kerr Green Apt. 352,East Jamesburgh,FL,2022-12-14,,ACTIVE
301140,101018,318 James Pine Apt. 391,North Donald,NC,2019-05-01,,ACTIVE
301141,100569,630 Vazquez Ports,North Debra,NC,2020-05-01,,ACTIVE
301142,100244,9784 Austin Gardens Suite 823,New Kendraborough,NC,2019-08-29,,ACTIVE
301143,101045,40171 Baker Cliff Suite 915,West Jillianfort,SC,2018-10-28,,ACTIVE
301144,100794,282 Chris Estate Suite 957,Lake Lauren,NC,2020-11-30,,ACTIVE
301145,101170,52356 Collins Lakes,North Davefurt,VA,2022-03-21,,ACTIVE
301146,100797,379 Kristopher Cliff Apt. 257,Lake Jamie,NC,2023-03-06,,ACTIVE
301147,100075,167 Adrienne Port,North Matthewland,NC,2023-04-11,,ACTIVE
301148,100866,213 Shirley River Apt. 025,Rebeccachester,NC,2022-08-14,,CLOSED
301149,100487,5287 Carter Wells Suite 963,West Christophershire,NC,2019-10-24,,ACTIVE
301150,100071,827 Robert Ramp,Lake Aaron,NC,2020-11-15,,ACTIVE
301151,100649,32012 Natalie Lakes,South Jeffrey,FL,2025-03-25,2026-06-30,CLOSED
301152,100165,908 Joshua Mountains Suite 351,North Dariuschester,VA,2023-02-25,,ACTIVE
301153,100814,24324 Beasley Burg,East Cynthiashire,SC,2022-10-14,,ACTIVE
301154,100274,707 Mann Mount Apt. 735,South Kyleborough,SC,2018-02-06,,ACTIVE
301155,101183,1509 Gillespie Flat,North Gabrielle,NC,2025-03-27,2025-10-18,CLOSED
301156,100598,221 Amber Land Suite 940,Richardside,NC,2020-06-16,,ACTIVE
301157,100320,657 Valerie Ways,East Bradley,NC,2020-03-06,,ACTIVE
301158,101651,28721 Robert Radial Apt. 713,Perkinsstad,VA,2022-09-10,2025-09-01,CLOSED
301159,101828,0240 Richards Inlet Suite 358,New Brendan,NC,2019-07-13,,ACTIVE
301160,101144,13360 Thompson Mills Apt. 896,Morrisstad,NC,2019-09-01,,ACTIVE
301161,101854,98228 Brandon Flats Apt. 536,New Ericshire,NC,2025-08-31,,ACTIVE
301162,101932,899 Arthur Falls,Kleinberg,SC,2023-11-16,,ACTIVE
301163,101958,70100 Garcia Fork,West Elizabeth,GA,2018-04-09,,ACTIVE
301164,100511,7527 Montgomery Mills Apt. 316,New Kathryn,FL,2021-02-04,,ACTIVE
301165,100607,63321 Aaron Junctions,Ronaldmouth,GA,2025-12-10,,ACTIVE
301166,101909,969 Dalton Orchard Apt. 982,Cordovachester,NC,2024-08-16,,ACTIVE
301167,100137,81163 Charles Circles,Mcdowellberg,SC,2023-01-13,2024-09-29,CLOSED
301168,101150,475 Hernandez Mission Apt. 414,South Robertfort,NC,2018-05-13,,ACTIVE
301169,101649,359 David Corner Suite 296,North Saraville,TN,2020-11-26,,ACTIVE
301170,101910,148 Cooper Vista,Coltonberg,NC,2019-06-02,2022-08-28,CLOSED
301171,100350,9164 Coleman Points Apt. 153,Loriville,SC,2021-05-04,,ACTIVE
301172,101291,86082 Williams Shore Apt. 460,South Heiditon,NC,2020-09-23,2024-10-13,CLOSED
301173,101107,12368 Amber Plaza,Michaelfurt,NC,2020-12-05,2021-06-20,CLOSED
301174,101879,0610 Amanda Ridge Suite 834,Port Mary,TN,2026-01-25,,ACTIVE
301175,100274,851 Latoya Loop,Port Cameron,NC,2022-03-30,,ACTIVE
301176,100313,86407 Chris Turnpike Suite 019,Lake David,FL,2020-04-11,,ACTIVE
301177,100299,03181 Johnson Vista,Billymouth,SC,2021-10-11,,ACTIVE
301178,100935,156 Garrett Stravenue Apt. 069,New Erinshire,NC,2018-06-24,,ACTIVE
301179,100043,8196 Beth Rue Apt. 418,Hillberg,NC,2021-01-29,,ACTIVE
301180,100657,86187 Mills Knoll Suite 131,South Katherinestad,NC,2025-06-09,2026-06-30,CLOSED
301181,100337,230 Lloyd Plains Apt. 104,West Kellyland,NC,2024-03-09,,ACTIVE
301182,100682,432 William Throughway Suite 676,East Holly,NC,2023-04-07,,ACTIVE
301183,100356,4827 Ashley Rapid Suite 437,Andersonstad,SC,2019-05-16,,ACTIVE
301184,101343,60259 Wayne Orchard,Lorihaven,SC,2021-07-09,,ACTIVE
301185,101093,993 Simmons Extension Apt. 676,Chadview,NC,2018-06-09,,ACTIVE
301186,101417,7540 Travis Vista Suite 761,West Amber,GA,2020-02-21,2022-02-26,CLOSED
301187,101946,151 Morse Gardens,Harperberg,NC,2019-10-10,,ACTIVE
301188,100119,0148 Lori Trail,Port Joseph,NC,2023-05-14,,ACTIVE
301189,101538,935 Stevens Branch Suite 841,Bethanyland,NC,2020-06-21,,ACTIVE
301190,100264,95823 Leslie Forges Suite 478,East Geraldshire,FL,2023-01-01,,ACTIVE
301191,101755,1493 Susan Forges,Thomaschester,VA,2025-06-24,2026-04-11,CLOSED
301192,100249,208 Frank Dale Apt. 621,Torreshaven,GA,2024-01-03,,ACTIVE
301193,100920,8569 Lowe Harbor,Bradleyhaven,NC,2023-07-30,,ACTIVE
301194,100799,098 Webb Pike,Mitchellmouth,NC,2021-03-05,,ACTIVE
301195,100217,1359 Laura Forges Suite 178,Katieberg,TN,2020-10-11,,ACTIVE
301196,101827,52776 Kirk Union,Kendraside,GA,2022-07-21,,ACTIVE
301197,100468,706 Snyder Landing,Sharptown,NC,2020-01-03,2020-05-25,CLOSED
301198,100137,977 Adrian Knoll Apt. 277,Lake Johnland,SC,2022-09-18,,ACTIVE
301199,101889,2508 Gentry Motorway Apt. 559,Bestton,NC,2022-03-08,,ACTIVE
301200,101025,489 Brian Ranch Apt. 225,East Lauraland,NC,2021-03-19,,ACTIVE
301201,100368,59307 Adam Bypass Suite 130,South Timothy,VA,2018-07-28,,ACTIVE
301202,101901,1923 West Mews Apt. 557,North Williamborough,GA,2025-12-13,,ACTIVE
301203,100594,53395 Stephen Terrace Apt. 304,Bondton,FL,2024-03-11,,ACTIVE
301204,101990,30573 Lisa Lodge Suite 669,Robinsonmouth,SC,2024-12-25,,ACTIVE
301205,101986,72611 Barnett Plaza Apt. 929,Bryanville,NC,2021-01-29,,ACTIVE
301206,100548,913 John Tunnel,Alanland,NC,2019-11-21,,ACTIVE
301207,101988,5662 Richards Pike,Amybury,SC,2023-07-05,,ACTIVE
301208,101385,78786 David Brook,New Johnnyton,SC,2019-09-21,,ACTIVE
301209,101743,44800 Castro Spring,South Christopher,NC,2024-09-25,,ACTIVE
301210,100626,25025 Mendoza Forge Suite 692,Port Andrewburgh,NC,2022-01-28,,ACTIVE
301211,100774,2113 Natalie Pike,Johnstad,NC,2022-05-31,,ACTIVE
301212,100917,54552 Michelle Knoll,Shahport,NC,2019-05-10,,ACTIVE
301213,100309,563 Dunn Common,Marktown,FL,2018-12-13,,ACTIVE
301214,101293,336 Sara Lodge,East Christina,FL,2019-11-26,2021-03-06,CLOSED
301215,101877,453 Marshall Walks Apt. 892,North Anthonymouth,NC,2019-10-01,,ACTIVE
301216,101139,7899 David Roads Suite 343,Lindaborough,NC,2022-06-07,,ACTIVE
301217,100839,36465 Coleman Mountain Suite 108,Port Michaelport,SC,2022-10-07,,ACTIVE
301218,100404,41990 Hardin Motorway,South Steve,SC,2019-02-08,,ACTIVE
301219,100488,2932 Russell Ways,Wintersstad,SC,2020-08-29,,ACTIVE
301220,100808,99400 Crystal Streets Suite 574,South Scott,NC,2020-10-20,,ACTIVE
301221,101122,3478 Oliver Glen,Port Holly,SC,2025-04-18,,ACTIVE
301222,101088,3393 Young Burg Apt. 631,Jordanburgh,NC,2020-10-06,,ACTIVE
301223,100658,150 Robles Groves,Butlerview,NC,2021-06-25,,ACTIVE
