address_id,member_id,address_type,street,city,state,zipcode
1906,101906,MAILING,10829 Lambert Hills,Lake Anita,TN,36434
1907,101907,MAILING,782 Amber Springs Suite 520,Josephshire,NC,33148
1908,101908,MAILING,445 Eric Turnpike Suite 830,Calhounside,NC,66505
1909,101909,MAILING,4943 Cummings Lodge,Port Aaronfort,SC,81273
1910,101910,MAILING,2877 Frank Plaza,Aaronport,NC,33162
1911,101911,MAILING,3092 Cole Mountain Suite 395,West Gregorymouth,NC,78215
1912,101912,MAILING,4636 Samuel Spurs,Amandaville,NC,21257
1913,101913,MAILING,93742 Samuel Highway Suite 467,West Chadchester,NC,58381
1914,101914,MAILING,704 Duncan Cape Apt. 435,North Clifford,NC,89501
1915,101915,MAILING,32378 Matthew Landing Suite 737,West Justin,FL,37632
1916,101916,MAILING,44655 Watson Locks,Orozcoside,SC,80361
1917,101917,MAILING,332 John Cliff Apt. 307,New Brittneyland,NC,76349
1918,101918,MAILING,38747 Jeremy Cliff Suite 205,Curtisport,NC,53191
1919,101919,MAILING,87034 Miguel Bridge Suite 990,Hamiltonview,NC,08656
1920,101920,MAILING,85833 Jenkins Orchard Suite 048,Kevinton,VA,33550
1921,101921,MAILING,981 Obrien Cliffs,Clarkhaven,GA,46438
1922,101922,MAILING,48656 David Gardens Suite 427,East Christina,NC,23894
1923,101923,MAILING,03274 Gentry Key,Andreview,TN,41300
1924,101924,MAILING,1644 Reeves Park,Carrshire,NC,16201
1925,101925,MAILING,824 Kim Harbors,North Jennifermouth,TN,49861
1926,101926,MAILING,3300 Nguyen Ranch Apt. 801,New Derekborough,GA,26714
1927,101927,MAILING,15563 Chelsea Stravenue,Lopezfurt,NC,33180
1928,101928,MAILING,046 Jimenez Neck Suite 530,Lake Gloria,NC,58690
1929,101929,MAILING,386 Davis Crest,North Ethan,SC,04610
1930,101930,MAILING,9464 Smith Spur Apt. 383,East Johnport,GA,39526
1931,101931,MAILING,562 Laurie Islands Suite 687,East Gabrielashire,SC,07904
1932,101932,MAILING,3400 Robert Cove Suite 310,Michellestad,GA,64298
1933,101933,MAILING,9897 Kim Villages,East Shawn,FL,12222
1934,101934,MAILING,7590 Mccann Junction Apt. 711,New Nicole,SC,64072
1935,101935,MAILING,893 Julie Radial,New Shannonstad,NC,22965
1936,101936,MAILING,3582 Latoya Parkway Apt. 615,Rachaelview,VA,70315
1937,101937,MAILING,0591 Choi Ports Suite 149,New Markview,SC,93911
1938,101938,MAILING,63215 Roberts Parks,West Patriciaview,GA,43542
1939,101939,MAILING,878 Jeffery Circle Suite 467,Marquezton,FL,65947
1940,101940,MAILING,264 Walton Fields,New Jennifer,GA,63577
1941,101941,MAILING,706 Mathew Flat Apt. 743,Jeremiahfurt,VA,47303
1942,101942,MAILING,5208 Jason Avenue,Shannonton,SC,25269
1943,101943,MAILING,06281 Hector Lane,Vazquezfort,VA,99892
1944,101944,MAILING,9578 Derek Extensions Apt. 889,Lake Derrick,SC,44615
1945,101945,MAILING,139 Amanda Heights Suite 103,Ronaldshire,NC,06901
1946,101946,MAILING,1208 Eric Fords,Davidview,TN,34231
1947,101947,MAILING,463 Bridget Ports Suite 866,Robertstad,TN,79095
1948,101948,MAILING,1792 Wilson Circles,Castrostad,NC,19437
1949,101949,MAILING,72779 Rogers Parks,South Christian,NC,61215
1950,101950,MAILING,4616 Heather Drives Apt. 687,South Becky,GA,71611
1951,101951,MAILING,7508 Kathleen Square,Lake Jennifer,VA,12428
1952,101952,MAILING,818 Jack Turnpike Suite 988,North James,TN,50690
1953,101953,MAILING,9546 Mccormick Island,Freyburgh,FL,69536
1954,101954,MAILING,9410 Tara Orchard,Leestad,NC,12747
1955,101955,MAILING,762 Mcbride Wells Apt. 583,Port Sarah,NC,24351
1956,101956,MAILING,853 Brandy Fork Suite 593,North Tammy,NC,30194
1957,101957,MAILING,63211 Baker Harbor Apt. 257,South Alvinberg,GA,62849
1958,101958,MAILING,46570 Myers Drives Apt. 582,West Karen,NC,75996
1959,101959,MAILING,34397 Underwood Lodge Apt. 792,West William,NC,56716
1960,101960,MAILING,73077 Jeremy Loaf,Kenttown,NC,33170
1961,101961,MAILING,549 Jeffrey Harbor,Lake Michaelstad,NC,91189
1962,101962,MAILING,5369 Ibarra Inlet Apt. 997,Velasquezborough,NC,53111
1963,101963,MAILING,48166 Arnold Drives Apt. 837,West Jasonburgh,SC,43226
1964,101964,MAILING,276 Mason Pines,Lake Jesse,SC,83115
1965,101965,MAILING,0796 Scott Corners Apt. 626,Deleonland,NC,68808
1966,101966,MAILING,6708 Maria Rest,Port Maria,TN,96828
1967,101967,MAILING,03174 Atkins Trail,South Wesleytown,SC,40886
1968,101968,MAILING,2910 Bennett Trail,Watkinstown,FL,57479
1969,101969,MAILING,33151 Jeffrey Harbor Apt. 926,Gouldchester,NC,85484
1970,101970,MAILING,83912 Nelson Cliffs,North Jessicamouth,NC,13118
1971,101971,MAILING,29014 Price Extensions Suite 295,New Matthew,NC,16172
1972,101972,MAILING,648 Lauren Centers Apt. 140,South Autumn,TN,48909
1973,101973,MAILING,0963 Jamie Ridge,Vazquezborough,TN,56388
1974,101974,MAILING,9246 Gonzalez Forges,East Susanburgh,NC,33015
1975,101975,MAILING,8014 Amber Well Suite 035,Russoview,SC,75729
1976,101976,MAILING,108 Gonzales Route Apt. 766,Wrightfort,FL,22983
1977,101977,MAILING,034 Smith Village Suite 593,Williamborough,TN,24292
1978,101978,MAILING,464 Joseph Cliff,Matthewburgh,NC,93778
1979,101979,MAILING,356 Jill Pike,North Amyfort,NC,81230
1980,101980,MAILING,61009 Chang Station Suite 409,East Malik,FL,28712
1981,101981,MAILING,40555 Patrick Isle Apt. 907,Josephburgh,NC,82053
1982,101982,MAILING,431 Anderson Throughway,East Nicoleview,NC,41695
1983,101983,MAILING,62994 Todd Turnpike Apt. 969,Lake Jeffbury,NC,14662
1984,101984,MAILING,2154 Dustin Mountains,South Michaelberg,GA,34942
1985,101985,MAILING,494 Kendra Ville Apt. 897,Jasonton,NC,04552
1986,101986,MAILING,189 Grant Ridge,Jamesside,SC,34079
1987,101987,MAILING,3646 Carlson Junctions,New Charlesview,TN,98843
1988,101988,MAILING,2848 Jessica Plains Suite 263,Nguyentown,NC,78987
1989,101989,MAILING,1966 Baker Locks,North Jennaburgh,NC,75493
1990,101990,MAILING,657 Allen Flats,Mcbridebury,VA,29896
1991,101991,MAILING,34294 Patricia Lodge,Port Elizabethmouth,VA,21558
1992,101992,MAILING,9642 Yvonne Turnpike,New Michelle,NC,66905
1993,101993,MAILING,2970 Caitlin Villages,Mitchellstad,NC,81857
1994,101994,MAILING,88745 Shea Light Apt. 497,Hughesberg,NC,20239
1995,101995,MAILING,344 Smith Falls,North Jamestown,FL,44046
1996,101996,MAILING,96642 Browning Extension Apt. 702,Tammymouth,NC,52097
1997,101997,MAILING,7961 Harper Passage Suite 431,Gibsonside,NC,14893
1998,101998,MAILING,7486 Jessica Flats Suite 628,East Jennifershire,SC,23398
1999,101999,MAILING,454 Patterson Squares,Seanton,NC,29513
2000,102000,MAILING,216 Robert Crossroad Suite 292,East Seanton,NC,42233
